customer_id,name,city,email,phone_number,loyalty_tier
C05051,Elizabeth Garcia,South Jayborough,gwatkins@example.org,794-335-3848,Gold
C05052,Casey Bond,Salasmouth,anthonyautumn@example.net,+1-458-649-2688x3553,Bronze
C05053,Danny Chan,East Amy,sabrinamontoya@example.com,748-557-9375,Bronze
C05054,John Turner,South Williamville,melvinmcgee@example.com,+1-302-523-0739x10944,Platinum
C05055,Paul Gonzalez,New Alicialand,ngarcia@example.net,448-304-3737x6527,Platinum
C05056,Lynn Peterson,Dontown,promero@example.com,001-495-651-6442x19495,Bronze
C05057,Charles Holden,Brianville,patriciaobrien@example.org,+1-489-290-4924x77528,Platinum
C05058,Tammy Lopez,North Georgebury,derekwhite@example.org,(669)994-4184x58811,Bronze
C05059,Jonathan Cook,Johnberg,mariamcdonald@example.org,785-705-7574,Platinum
C05060,Sarah Middleton,Lake Kathleentown,andrew80@example.com,913.261.7518x6885,Bronze
C05061,Amber Johnson,Port Emilychester,johnsoncassandra@example.org,8086212172,Platinum
C05062,James Long,West Maureenstad,joejohnson@example.net,(940)981-9575x090,Gold
C05063,James Weaver,Ryanmouth,jennifer82@example.net,920-264-5127,Bronze
C05064,Jaime Curtis,Port Kristin,dana34@example.net,+1-299-720-8963,Platinum
C05065,Roger Neal,Nelsonborough,burnsapril@example.net,001-738-217-8587x8336,Gold
C05066,Danielle Lin,Lake David,melissa04@example.com,7882790956,Silver
C05067,Kenneth Williams,New Michael,acantu@example.com,(534)696-3816x97839,Platinum
C05068,Stephanie Mcmillan,Johnsonstad,dzamora@example.com,451.419.3903,Gold
C05069,Jessica Farrell,New Laura,ashley75@example.com,+1-829-978-0747,Platinum
C05070,Erica Anderson,Kaitlinburgh,kimberlymckinney@example.net,+1-521-305-5958x181,Gold
C05071,Robin Kline,Douglasmouth,timothyvillanueva@example.com,(749)664-9024x3096,Bronze
C05072,Patrick Arnold,New Melissafort,laurenwolf@example.com,256.918.8933x47537,Platinum
C05073,Maria Lane,Gomezfort,kingkim@example.net,562-660-5487x4950,Bronze
C05074,Rachel Wood,East Cheryl,wardcasey@example.com,(759)366-2196x532,Silver
C05075,Jenny Garcia,South Christopherchester,teresanoble@example.org,001-723-316-8453x041,Platinum
C05076,Robert Silva,South Jessicabury,mullenshelly@example.com,533.917.7182,Bronze
C05077,Teresa Huber,Sullivanfurt,staciemarks@example.org,+1-481-798-1429x2334,Bronze
C05078,Kristine Wilson,Timothyberg,lisacrawford@example.com,(881)572-0450x6177,Gold
C05079,Diane Acosta,East Sally,kylecrawford@example.org,381.746.5658,Gold
C05080,Christine Green,Lake Rachelmouth,dskinner@example.net,001-440-656-1685x11711,Silver
C05081,Danielle Todd,Smithview,phillip86@example.org,456.366.7346x25558,Silver
C05082,Sarah Kline,East Joseph,nmurphy@example.net,373.557.9802,Platinum
C05083,Phyllis Dickson,North Drewhaven,frederickwilliams@example.org,+1-927-237-5281x209,Platinum
C05084,Stephanie Jones,Nicholastown,smithdouglas@example.com,+1-888-755-1893x48102,Gold
C05085,Sharon Page,Tranland,gardnernicole@example.org,+1-238-466-7242x66380,Bronze
C05086,Audrey Roberts,Espinozamouth,jenniferflores@example.org,395.591.4890x2739,Silver
C05087,Thomas Santos,Mooreton,dcontreras@example.org,001-541-736-3410x151,Bronze
C05088,Ronald Palmer,Lisashire,griffindonna@example.com,001-788-798-6269x9445,Bronze
C05089,Catherine Fowler,Pricechester,peter45@example.org,+1-489-398-8870,Bronze
C05090,Cheryl Lynn,West Williamville,alopez@example.net,4116219633,Gold
C05091,William Brown,Amyside,benjamin41@example.org,+1-900-591-0742x1839,Silver
C05092,Mark Bennett,North Jeffreyberg,cherylstone@example.org,514-784-8738x862,Silver
C05093,Jason Ellis,Flynnside,carolvasquez@example.org,001-593-969-1631x1785,Platinum
C05094,John Taylor,Prestonport,ann50@example.org,(724)569-1834,Silver
C05095,Ronald Boone,East Andrew,hannah76@example.net,(504)530-2840x645,Platinum
C05096,Michael Morris,North Laurieville,smithmichelle@example.net,(697)357-8175,Silver
C05097,Jennifer Castro,Port Stephanieshire,heather50@example.com,850.498.1113x5229,Silver
C05098,Riley Anderson,South Daniellefort,jennifer50@example.net,302-362-1760x0402,Silver
C05099,Daisy West,Brendatown,hramirez@example.org,+1-203-363-8587x6828,Silver
C05100,Ashley Lewis,Tiffanyborough,travisnguyen@example.com,665.791.5614,Bronze
C05101,Tami Walters,West Ryanmouth,jillkrause@example.com,656-778-9684,Silver
C05102,Jason Gonzalez,Grayfurt,smithjacqueline@example.net,(794)470-3124x9011,Bronze
C05103,Tracey Stevens,New Williamborough,chris66@example.net,855-450-4299x535,Silver
C05104,Andrea Barajas,Williamston,michaelrodriguez@example.net,650-258-7490,Silver
C05105,Stephanie Roach,Marcstad,mburns@example.net,4732253354,Silver
C05106,Steven Koch,New Erica,ccollins@example.net,207-525-8252x31617,Gold
C05107,Ashley Simon,Melanietown,dbishop@example.com,(922)693-0737,Silver
C05108,Lisa Larsen,Port Jeffrey,jeremy21@example.net,+1-484-212-9589x7961,Bronze
C05109,Pamela Curtis,Charlesland,sjohnson@example.com,509-641-5991x272,Platinum
C05110,Joel Vazquez MD,Ramirezfort,hollyjones@example.net,(982)763-3119x81623,Gold
C05111,John Duncan,Jamesborough,sherribrock@example.net,(884)880-7480,Gold
C05112,Kevin Zuniga,Nixonshire,sotojocelyn@example.com,500.970.5074x42027,Bronze
C05113,Thomas Rosario,Annamouth,kenneth19@example.org,291.830.4915,Bronze
C05114,Ashley Reyes,Carlyhaven,donnaschneider@example.com,001-751-999-1910x43264,Silver
C05115,Gabrielle Robbins,New Kimberly,joseph27@example.org,689-785-2798x292,Bronze
C05116,Jennifer Garcia,North Jenniferfurt,paul60@example.net,9734740771,Silver
C05117,Michael Nichols,Amystad,lanebrent@example.com,632-669-0193x86558,Bronze
C05118,Joseph Williamson,East Angelville,jasontorres@example.net,573-523-4059x66742,Platinum
C05119,Jamie Rivera,Greerfort,guzmangabriel@example.org,4019957220,Silver
C05120,Victoria Conley,North Douglas,paul03@example.com,207.771.8682,Bronze
C05121,Mary Johnson,Stevenview,qrosario@example.net,+1-406-282-5627x3971,Bronze
C05122,Steven Dennis,South Cindyview,mezajose@example.net,+1-821-825-8456x49032,Gold
C05123,Johnathan Jordan,Lake Lisafurt,gmoran@example.com,(388)279-4349x816,Bronze
C05124,Lisa Smith,Davenportfurt,flawrence@example.net,540-217-4832x58868,Bronze
C05125,Jason Nash,Burchberg,wardjose@example.net,855-297-0492,Bronze
C05126,Kevin Hampton,Delacruzborough,kylevargas@example.net,+1-661-216-5774,Platinum
C05127,Antonio Diaz,Tonyshire,matthew19@example.net,+1-879-671-6821,Bronze
C05128,James Ramirez,West Jennifer,herringmiranda@example.com,+1-336-752-5175x032,Bronze
C05129,Matthew Patel,Victorbury,joshua93@example.org,+1-415-274-0251x3629,Platinum
C05130,Laura Ramirez,East Monicahaven,parker30@example.com,310.650.3264x64159,Gold
C05131,James Norton,Perryside,zgoodwin@example.net,332.796.6071x4762,Gold
C05132,Timothy Craig,South Kristen,raymondmeyers@example.com,001-313-351-6046x9251,Bronze
C05133,Thomas Kemp,Maryton,bowmantara@example.com,+1-915-725-9873x532,Bronze
C05134,Cassandra Jones,North Maryton,mariahpitts@example.com,842-337-9786x61597,Gold
C05135,Richard Johns,Patrickshire,olopez@example.org,(674)292-4525x707,Platinum
C05136,Matthew Monroe,Wolffort,thomasgarcia@example.com,353.533.9913x856,Silver
C05137,Anthony Torres,Port Edwardstad,shelbygomez@example.net,502-567-3227x305,Platinum
C05138,Amber Novak,Johnsonview,luke85@example.com,001-785-769-2234,Gold
C05139,Richard Turner,Claytonmouth,ibarrajared@example.org,(701)490-2365,Gold
C05140,Nicholas Diaz,Lake Sarah,martinmiguel@example.com,7538754225,Gold
C05141,Mr. David Heath,Port Emily,nicole13@example.com,001-328-706-4294x6664,Silver
C05142,Katherine Perry,Lake Chad,jessicaatkinson@example.org,001-832-697-9657x5516,Platinum
C05143,Marcus Contreras,Wattschester,cortezsandra@example.com,(495)428-1389,Platinum
C05144,Christina Gonzalez,Crystalbury,michael41@example.org,(871)935-9500,Platinum
C05145,Julia Davis,Lake Johnfort,zsantiago@example.com,+1-397-763-0613x33321,Silver
C05146,Brian Logan,Port Jennifer,lindsay16@example.com,622-227-2929x26607,Bronze
C05147,Michelle Potts,Larafurt,brownjonathan@example.com,+1-375-334-2359x93711,Bronze
C05148,Tiffany Scott,Jaredborough,eric59@example.org,+1-649-676-5720,Silver
C05149,Eric Newman,North Kyle,regina05@example.org,+1-845-609-2499x50484,Platinum
C05150,Stephanie Nguyen,North Emily,brownjeremy@example.org,466-313-0790x46081,Silver
C05151,Mario Wood,Gregville,ofloyd@example.org,+1-957-831-2325x08301,Bronze
C05152,Susan Smith,West Jeremy,hmunoz@example.org,(204)633-5513x549,Gold
C05153,Zachary Patton,Port Lauren,ucarter@example.com,(741)944-5600,Platinum
C05154,Richard Caldwell,Lake Theresaberg,michael39@example.org,001-398-605-0647x14099,Silver
C05155,Monica Williams PhD,East Jon,charles53@example.com,840.274.2623,Gold
C05156,Samantha Fox,Lake Dustin,dominiquefaulkner@example.org,+1-662-956-9357x28185,Platinum
C05157,Monica Cannon,New Dalton,cassandra83@example.com,941.549.8589,Silver
C05158,Leslie Frazier,Penningtonland,xduncan@example.com,728-798-7179x996,Gold
C05159,Laura Harvey,Patrickstad,mallorygutierrez@example.org,275.935.2128x5257,Gold
C05160,Michael Spears,Martinezbury,marksmall@example.com,652.608.9592x0936,Platinum
C05161,William Reyes,South Davidton,qjenkins@example.net,+1-814-860-7681,Platinum
C05162,Daniel Friedman,Banksshire,williamclements@example.com,(988)320-1091x90247,Silver
C05163,Joseph Simpson,New Loriborough,jameslee@example.net,001-677-780-8093x1923,Platinum
C05164,Emily Stevens,Katherineport,thomasfrancis@example.org,(765)709-8240,Silver
C05165,Mark Garcia,Salazarton,emilynewman@example.net,+1-522-256-6541x15613,Gold
C05166,Jason Blanchard,Arthurmouth,gabriellaobrien@example.org,001-246-208-5035x88571,Silver
C05167,David Ramirez,Roberttown,loconnell@example.com,(590)572-7568x60395,Silver
C05168,Ricardo Taylor,Elliottville,ryandrake@example.net,544.908.5266x028,Bronze
C05169,William Smith,New Cory,warrennichols@example.com,370.556.4993x0007,Bronze
C05170,Holly Nash,Christophertown,goodwinwilliam@example.com,+1-539-942-6528,Gold
C05171,Sean Cabrera,Murphychester,dana95@example.org,2627796773,Silver
C05172,Sean Woods,Stevensberg,brownjordan@example.com,001-784-573-6928,Bronze
C05173,Michelle Walton,Brettton,davidosborne@example.org,753.920.0902,Gold
C05174,Brandi Jones,West Courtney,lmunoz@example.org,001-266-463-0733,Silver
C05175,Victoria Mcclure,East Jasonbury,jamesgonzalez@example.org,852.899.6659x8632,Platinum
C05176,Marissa Newton,Port Peterfurt,robert10@example.org,243-651-9931x998,Silver
C05177,Norman Clay,Rothview,xhoward@example.com,+1-923-250-7862x386,Silver
C05178,Linda Hall,North Ashley,mark80@example.net,+1-673-653-4902x746,Bronze
C05179,James Weiss,Lake Marymouth,wriggs@example.org,992.641.5354x26769,Bronze
C05180,Jessica Parker,West Theodore,davisjacob@example.org,+1-326-369-4659x7045,Silver
C05181,Paul Johnson,Ronaldburgh,kmurray@example.com,(963)638-7430x6608,Silver
C05182,Stephen Lambert,Port Lisamouth,nancyfuller@example.com,001-497-393-2216x142,Silver
C05183,Thomas Nunez,Lake Jackson,lesliecantu@example.org,+1-936-859-2025,Bronze
C05184,Brandi Davis,East Margaret,miguelbrown@example.net,819-663-2470x1842,Platinum
C05185,Yvette Soto,Lawrencemouth,pwilson@example.com,+1-570-668-4243x87861,Platinum
C05186,Thomas Boyd,Nicholsland,smithkristen@example.net,(278)477-0302,Gold
C05187,Bonnie Mitchell,Markhaven,leslieburke@example.com,489.572.4524,Silver
C05188,Laura Evans,Proctortown,christina18@example.net,+1-231-881-5642x57372,Silver
C05189,Patrick Wells,Port Jamestown,lindacochran@example.com,001-762-611-0104x2934,Silver
C05190,Jennifer Valdez,Port Shane,qespinoza@example.org,779.666.1046x8349,Silver
C05191,Andrew Gutierrez,East Derrickside,nicolasfowler@example.com,2473179353,Platinum
C05192,Christine Thomas,Alexandrafurt,cynthiacantu@example.com,772-983-7557x2267,Bronze
C05193,Jeffrey Garcia,Brownport,hansonvincent@example.org,(279)703-4329x4566,Platinum
C05194,Katherine Reyes,South Oliviamouth,blakehampton@example.org,937-450-3755,Gold
C05195,Margaret Jackson,East Matthew,tyler83@example.org,790-556-5666x514,Bronze
C05196,Daniel Young,Westfort,melissamoran@example.net,534-497-5515x103,Bronze
C05197,Shannon Long,North William,rochajessica@example.com,+1-965-448-4135x6901,Platinum
C05198,Jennifer Smith,Port Garrettberg,sullivanjustin@example.net,808-546-0223x65674,Silver
C05199,Jenna Vincent,Lisaland,jessica48@example.net,001-220-512-8935,Gold
C05200,Robert Perez,Cookfort,harrisbrad@example.com,+1-796-928-8140,Platinum
C05201,Julia Warner,East Amanda,chelsea07@example.net,001-883-671-3858x810,Platinum
C05202,Glen Gonzalez,Tylerfort,fraziercharles@example.org,(586)355-4074,Bronze
C05203,Christina Fuentes,Clarkfurt,walterlewis@example.net,612-478-4303,Silver
C05204,Maria Williams,Mullinsview,tbrown@example.org,(341)658-4445x875,Gold
C05205,Howard Andersen,Joycestad,nathangutierrez@example.com,592.867.1796x15885,Platinum
C05206,Jessica Williams,Lake Jonathan,mbriggs@example.net,(440)264-7347x69867,Bronze
C05207,Michelle Simpson,Torresmouth,smalljoan@example.org,886.508.2255x44266,Bronze
C05208,Rebekah Lowe,Port Stacy,erin85@example.net,677.454.5088,Gold
C05209,Carmen Garcia,Shawnchester,william48@example.org,479.791.6801,Platinum
C05210,Brittany Juarez,Webbmouth,uwalker@example.com,+1-730-804-5823x8826,Platinum
C05211,Dr. Wayne Garza,Vaughnville,amanda79@example.com,9725300026,Bronze
C05212,Mrs. Rachel Christensen,New Charleschester,davidsonmercedes@example.org,001-823-742-0717x71898,Silver
C05213,Patrick Johnson,Codyville,xhawkins@example.net,775.733.1541x936,Bronze
C05214,Monique Mahoney,Lake Michael,crystalgarcia@example.com,475.874.3217,Bronze
C05215,Jamie Miranda,Port David,rbrown@example.net,+1-800-823-1630,Platinum
C05216,George Walker,Stonetown,latoyacurtis@example.net,3763256337,Gold
C05217,Paul Carson,Arellanobury,mariajohnson@example.net,(772)887-2507,Gold
C05218,Brian Schaefer,Robertside,edward19@example.net,477.954.2810,Platinum
C05219,Harold Martinez,West Marybury,tamarabeltran@example.com,(420)542-7475x09895,Gold
C05220,David Hall,Allisonfurt,wilsonangel@example.com,971-218-4719,Gold
C05221,Tracey Collins,Port Davidhaven,whitepaul@example.net,(543)638-2528x10789,Gold
C05222,Micheal Johnson,New Bridgetchester,herringjodi@example.net,+1-696-408-5562x83805,Silver
C05223,Anne Hernandez,Timothyhaven,monroedavid@example.org,669-351-4129x17308,Bronze
C05224,Mr. Harold Stephenson,Barkerfort,kballard@example.org,+1-923-697-0769x61665,Bronze
C05225,John Munoz,Taylorchester,mariegarcia@example.com,380-246-1533,Bronze
C05226,Brandi Sullivan,Woodview,hjohnston@example.com,+1-403-358-8066x60983,Gold
C05227,Gina Juarez,Jessicaborough,kayla59@example.net,(496)663-3811,Bronze
C05228,Deanna Harvey,Port Danieltown,dannylindsey@example.org,+1-999-899-5845x81156,Silver
C05229,Matthew Ellis,Port Kathryn,birdcharles@example.org,268-766-5028,Bronze
C05230,Christina Hicks,New Joseborough,martinezjonathon@example.com,7447203032,Platinum
C05231,Catherine Murphy,Villanuevaland,hsmith@example.org,856.637.1997,Bronze
C05232,Melissa Rodgers,North Kyleburgh,wardtimothy@example.net,(833)992-7909,Platinum
C05233,Margaret Strickland,North Codyburgh,anthony24@example.com,(574)787-8101,Silver
C05234,Latoya Gomez,Lake Eric,iwalker@example.org,263.399.7749,Silver
C05235,Pamela Garcia,West Jasmine,eferguson@example.net,(389)365-1492x40340,Bronze
C05236,Claire Marshall,West Cynthia,ruthspears@example.com,+1-825-960-3642x451,Silver
C05237,Peter Herring,Olivertown,cobbkristi@example.com,(686)382-7921x3642,Platinum
C05238,Hunter Johnson,Lewischester,markdouglas@example.org,228-926-2050,Gold
C05239,Molly Faulkner,North John,adam89@example.com,912.846.4823x3028,Silver
C05240,Brian Johnson,Gomezbury,meadowsjoe@example.com,(896)294-3705x020,Bronze
C05241,Brian Flores,Brownshire,lynnvanessa@example.org,+1-847-429-5666x76583,Bronze
C05242,Susan Spencer,Jamesburgh,michaelcallahan@example.org,295-530-4938,Platinum
C05243,Jessica Franco,Adamsport,frankstewart@example.net,001-422-652-3175x39824,Gold
C05244,Stacy Kemp,New Dianachester,jenningsgregory@example.net,(331)434-4518x5059,Silver
C05245,Michael Hughes,Fowlerside,robert79@example.com,(374)986-9130x52751,Platinum
C05246,Matthew Hoffman,Richardborough,lmartin@example.org,001-259-315-3782,Platinum
C05247,Alexis Weaver,Smithborough,egraves@example.org,(246)427-9651x4330,Gold
C05248,Wesley Kennedy,Lake Jeffrey,gary00@example.org,724-616-0425x51551,Bronze
C05249,Joyce Park,East Cassandratown,kim40@example.org,001-690-560-6947x475,Silver
C05250,Paige Jones,Howeville,hilllori@example.com,(410)748-5389,Gold
C05251,Karl Torres,Jillmouth,burtonjennifer@example.org,6984116274,Bronze
C05252,Mark White,South Martin,david03@example.com,001-319-688-2634x04257,Platinum
C05253,Kayla Logan,Stokesmouth,thomasjulian@example.org,323.957.0068,Silver
C05254,Ronald Anderson,Davidburgh,sandersbrandon@example.net,222.328.9617x49969,Platinum
C05255,Mr. Michael Thompson,Port Michaelton,omassey@example.com,709-990-2023x2924,Gold
C05256,Tracy Mckay,New Chad,kharris@example.org,001-636-876-5071x7399,Platinum
C05257,Tammy Johnston,Alexandrashire,julie21@example.org,235-539-5346,Gold
C05258,Jose Parker,Vegahaven,lucaskelly@example.com,(954)645-0850x01893,Platinum
C05259,Preston Fitzgerald,Port Dennisfurt,williamsashley@example.com,001-208-396-1504x57953,Gold
C05260,Peter Thomas,Kathleenstad,jeffrey59@example.org,+1-757-209-3936x682,Bronze
C05261,Amber Johnston,Kevinmouth,millerjennifer@example.org,+1-795-982-2517x17314,Silver
C05262,Matthew Schmidt,Christinamouth,keithchristopher@example.org,2998277426,Silver
C05263,Brittany Wang,Edwardsview,efoley@example.com,(930)548-4810x495,Gold
C05264,Cody Dominguez,West Melissa,ehenson@example.org,916-388-1418,Gold
C05265,April Munoz,West Jessicaborough,diana18@example.org,6582733527,Bronze
C05266,Stephanie Robinson,Whitestad,ajohnson@example.com,(721)817-4004x99432,Silver
C05267,Dustin Forbes,West Cory,bgordon@example.net,820-411-6031x902,Gold
C05268,Adam Kane,Richardsonport,dmonroe@example.com,203.886.5357,Silver
C05269,Jason Jones,Tonyaside,underwoodchristopher@example.com,708.820.6872,Gold
C05270,Christina Willis,New Heathermouth,shuber@example.com,+1-308-685-4656x89325,Gold
C05271,Michael Wheeler,Hernandezfurt,jharper@example.com,(602)903-8879x53525,Bronze
C05272,Steve Davis,North Justin,benjamin24@example.org,001-825-683-7023x35028,Platinum
C05273,David Greer,West Kelseystad,qshepherd@example.com,(859)848-4746,Silver
C05274,Brian Barber,Port Julie,martin51@example.com,+1-460-265-1984x11774,Bronze
C05275,Amber Young,Lake Connie,beverlyhenry@example.com,(632)913-6249,Platinum
C05276,Tina Sanchez,New Daniel,russell62@example.net,001-337-207-9339,Bronze
C05277,Heidi Duffy,Freemanside,kkane@example.net,+1-377-943-7267x551,Gold
C05278,Jane Fritz,Brianaton,stacy33@example.net,001-208-372-5387x137,Bronze
C05279,Valerie Booker,Tuckerburgh,swebster@example.com,+1-299-220-6484x934,Bronze
C05280,Elizabeth Anderson,Chelseymouth,otaylor@example.net,964.439.7065x767,Bronze
